sampleID	bioSampleID	dataset	target_gene	marker	molecule	Tara_biome_original	expedition	basin	area	watling_basins	Biome	Tara_depth_nominal	province	station	deployment	core	pseudoreplicate	samp_size	samp_mat_process	samp_collect_device	collection_timestamp	collection_date	latitude	longitude	lower_size_...µm	upper_size_...µm	size_class	depth	primprod	calcite	nitrate	PAR_mean	ph	silicate	sst_mean	sst_range	srf_current	slope	PIC_mean	POC_mean	tsm_mean	sb_nitrate	sb_o2dissolve	sb_o2utilized	sb_silicate	sb_temp	phosphate	sb_salinity	wat_col_temp	seafloor_depth	POC_seafloor	POC_export
DNA_38	OMS1-S1-MC07-C4	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S1	OMS1-S1-MC07	OMS1-S1-MC07-C4	OMS1-S1-MC07-C4-R2	2 ml	lifeguard preservation solution	multiple corer	24/02/2015	24/02/2015	12.1178547	-117.3434123	0	1		4185.0	306	6.04016208648682	2	43	8.20499992370605	2	27	1	-0.058227650821209	0.155971392989159	86.2513809204102	46.4494895935059	0.0665566995739937	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6300582885742	6.79781293869019	-4119.8779296875	1.648807645	6.50984621047974
DNA_39	OMS1-S1-MC07-C4	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S1	OMS1-S1-MC07	OMS1-S1-MC07-C4	OMS1-S1-MC07-C4-R3	2 ml	lifeguard preservation solution	multiple corer	24/02/2015	24/02/2015	12.1178547	-117.3434123	0	1		4185.0	306	6.04016208648682	2	43	8.20499992370605	2	27	1	-0.058227650821209	0.155971392989159	86.2513809204102	46.4494895935059	0.0665566995739937	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6300582885742	6.79781293869019	-4119.8779296875	1.648807645	6.50984621047974
DNA_40	OMS1-S1-MC07-C8	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S1	OMS1-S1-MC07	OMS1-S1-MC07-C8	OMS1-S1-MC07-C8-R1	2 ml	lifeguard preservation solution	multiple corer	24/02/2015	24/02/2015	12.1178547	-117.3434123	0	1		4185.0	306	6.04016208648682	2	43	8.20499992370605	2	27	1	-0.058227650821209	0.155971392989159	86.2513809204102	46.4494895935059	0.0665566995739937	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6300582885742	6.79781293869019	-4119.8779296875	1.648807645	6.50984621047974
DNA_41	OMS1-S1-MC07-C8	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S1	OMS1-S1-MC07	OMS1-S1-MC07-C8	OMS1-S1-MC07-C8-R2	2 ml	lifeguard preservation solution	multiple corer	24/02/2015	24/02/2015	12.1178547	-117.3434123	0	1		4185.0	306	6.04016208648682	2	43	8.20499992370605	2	27	1	-0.058227650821209	0.155971392989159	86.2513809204102	46.4494895935059	0.0665566995739937	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6300582885742	6.79781293869019	-4119.8779296875	1.648807645	6.50984621047974
DNA_43	OMS1-S3-MC08-C8	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S3	OMS1-S3-MC08	OMS1-S3-MC08-C8	OMS1-S3-MC08-C8-R1	2 ml	lifeguard preservation solution	multiple corer	25/02/2015	25/02/2015	12.1811205	-117.2609267	0	1		4114.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_44	OMS1-S3-MC08-C8	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S3	OMS1-S3-MC08	OMS1-S3-MC08-C8	OMS1-S3-MC08-C8-R2	2 ml	lifeguard preservation solution	multiple corer	25/02/2015	25/02/2015	12.1811205	-117.2609267	0	1		4114.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_45	OMS1-S3-MC08-C8	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S3	OMS1-S3-MC08	OMS1-S3-MC08-C8	OMS1-S3-MC08-C8-R3	2 ml	lifeguard preservation solution	multiple corer	25/02/2015	25/02/2015	12.1811205	-117.2609267	0	1		4114.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_46	OMS1-S3-MC08-C11	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S3	OMS1-S3-MC08	OMS1-S3-MC08-C11	OMS1-S3-MC08-C11-R1	2 ml	lifeguard preservation solution	multiple corer	25/02/2015	25/02/2015	12.1811205	-117.2609267	0	1		4114.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_47	OMS1-S3-MC08-C11	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S3	OMS1-S3-MC08	OMS1-S3-MC08-C11	OMS1-S3-MC08-C11-R2	2 ml	lifeguard preservation solution	multiple corer	25/02/2015	25/02/2015	12.1811205	-117.2609267	0	1		4114.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_48	OMS1-S3-MC08-C11	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S3	OMS1-S3-MC08	OMS1-S3-MC08-C11	OMS1-S3-MC08-C11-R3	2 ml	lifeguard preservation solution	multiple corer	25/02/2015	25/02/2015	12.1811205	-117.2609267	0	1		4114.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_49	OMS1-S4-MC09-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S4	OMS1-S4-MC09	OMS1-S4-MC09-C6	OMS1-S4-MC09-C6-R1	2 ml	lifeguard preservation solution	multiple corer	27/02/2015	27/02/2015	12.0093667	-117.1781933	0	1		4148.0	296.465606689453	6.9572229385376	2	43	8.2057409286499	2	27	1	-0.0482627600431442	0.201744303107262	88.1971206665039	47.1630096435547	0.0660460814833641	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.24615889787674	34.6341400146484	6.79529809951782	-4158.81787109375	1.648807645	6.50984621047974
DNA_50	OMS1-S4-MC09-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S4	OMS1-S4-MC09	OMS1-S4-MC09-C6	OMS1-S4-MC09-C6-R2	2 ml	lifeguard preservation solution	multiple corer	27/02/2015	27/02/2015	12.0093667	-117.1781933	0	1		4148.0	296.465606689453	6.9572229385376	2	43	8.2057409286499	2	27	1	-0.0482627600431442	0.201744303107262	88.1971206665039	47.1630096435547	0.0660460814833641	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.24615889787674	34.6341400146484	6.79529809951782	-4158.81787109375	1.648807645	6.50984621047974
DNA_51	OMS1-S4-MC09-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S4	OMS1-S4-MC09	OMS1-S4-MC09-C6	OMS1-S4-MC09-C6-R3	2 ml	lifeguard preservation solution	multiple corer	27/02/2015	27/02/2015	12.0093667	-117.1781933	0	1		4148.0	296.465606689453	6.9572229385376	2	43	8.2057409286499	2	27	1	-0.0482627600431442	0.201744303107262	88.1971206665039	47.1630096435547	0.0660460814833641	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.24615889787674	34.6341400146484	6.79529809951782	-4158.81787109375	1.648807645	6.50984621047974
DNA_52	OMS1-S4-MC09-C10	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S4	OMS1-S4-MC09	OMS1-S4-MC09-C10	OMS1-S4-MC09-C10-R1	2 ml	lifeguard preservation solution	multiple corer	27/02/2015	27/02/2015	12.0093667	-117.1781933	0	1		4148.0	296.465606689453	6.9572229385376	2	43	8.2057409286499	2	27	1	-0.0482627600431442	0.201744303107262	88.1971206665039	47.1630096435547	0.0660460814833641	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.24615889787674	34.6341400146484	6.79529809951782	-4158.81787109375	1.648807645	6.50984621047974
DNA_53	OMS1-S4-MC09-C10	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S4	OMS1-S4-MC09	OMS1-S4-MC09-C10	OMS1-S4-MC09-C10-R2	2 ml	lifeguard preservation solution	multiple corer	27/02/2015	27/02/2015	12.0093667	-117.1781933	0	1		4148.0	296.465606689453	6.9572229385376	2	43	8.2057409286499	2	27	1	-0.0482627600431442	0.201744303107262	88.1971206665039	47.1630096435547	0.0660460814833641	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.24615889787674	34.6341400146484	6.79529809951782	-4158.81787109375	1.648807645	6.50984621047974
DNA_54	OMS1-S4-MC09-C10	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S4	OMS1-S4-MC09	OMS1-S4-MC09-C10	OMS1-S4-MC09-C10-R3	2 ml	lifeguard preservation solution	multiple corer	27/02/2015	27/02/2015	12.0093667	-117.1781933	0	1		4148.0	296.465606689453	6.9572229385376	2	43	8.2057409286499	2	27	1	-0.0482627600431442	0.201744303107262	88.1971206665039	47.1630096435547	0.0660460814833641	37.2122001647949	3.47790002822876	4.2814998626709	156.853103637695	1.49670004844666	0.24615889787674	34.6341400146484	6.79529809951782	-4158.81787109375	1.648807645	6.50984621047974
DNA_55	OMS1-S2-MC10-C5	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S2	OMS1-S2-MC10	OMS1-S2-MC10-C5	OMS1-S2-MC10-C5-R1	2 ml	lifeguard preservation solution	multiple corer	28/02/2015	28/02/2015	12.081785	-117.1782665	0	1		4072.0	306	6.19997978210449	2	43	8.20510768890381	2	27	1	-0.0575092807412148	0.144663706421852	82.8068008422852	46.388240814209	0.0660987794399261	37.2895698547363	3.46030497550964	4.29968500137329	157.667007446289	1.49872100353241	0.24600000679493	34.6316909790039	6.79674005508423	-4115.48486328125	1.648807645	6.50984621047974
DNA_56	OMS1-S2-MC10-C5	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S2	OMS1-S2-MC10	OMS1-S2-MC10-C5	OMS1-S2-MC10-C5-R2	2 ml	lifeguard preservation solution	multiple corer	28/02/2015	28/02/2015	12.081785	-117.1782665	0	1		4072.0	306	6.19997978210449	2	43	8.20510768890381	2	27	1	-0.0575092807412148	0.144663706421852	82.8068008422852	46.388240814209	0.0660987794399261	37.2895698547363	3.46030497550964	4.29968500137329	157.667007446289	1.49872100353241	0.24600000679493	34.6316909790039	6.79674005508423	-4115.48486328125	1.648807645	6.50984621047974
DNA_57	OMS1-S2-MC10-C5	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S2	OMS1-S2-MC10	OMS1-S2-MC10-C5	OMS1-S2-MC10-C5-R3	2 ml	lifeguard preservation solution	multiple corer	28/02/2015	28/02/2015	12.081785	-117.1782665	0	1		4072.0	306	6.19997978210449	2	43	8.20510768890381	2	27	1	-0.0575092807412148	0.144663706421852	82.8068008422852	46.388240814209	0.0660987794399261	37.2895698547363	3.46030497550964	4.29968500137329	157.667007446289	1.49872100353241	0.24600000679493	34.6316909790039	6.79674005508423	-4115.48486328125	1.648807645	6.50984621047974
DNA_58	OMS1-S2-MC10-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S2	OMS1-S2-MC10	OMS1-S2-MC10-C6	OMS1-S2-MC10-C6-R1	2 ml	lifeguard preservation solution	multiple corer	28/02/2015	28/02/2015	12.081785	-117.1782665	0	1		4072.0	306	6.19997978210449	2	43	8.20510768890381	2	27	1	-0.0575092807412148	0.144663706421852	82.8068008422852	46.388240814209	0.0660987794399261	37.2895698547363	3.46030497550964	4.29968500137329	157.667007446289	1.49872100353241	0.24600000679493	34.6316909790039	6.79674005508423	-4115.48486328125	1.648807645	6.50984621047974
DNA_59	OMS1-S2-MC10-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S2	OMS1-S2-MC10	OMS1-S2-MC10-C6	OMS1-S2-MC10-C6-R2	2 ml	lifeguard preservation solution	multiple corer	28/02/2015	28/02/2015	12.081785	-117.1782665	0	1		4072.0	306	6.19997978210449	2	43	8.20510768890381	2	27	1	-0.0575092807412148	0.144663706421852	82.8068008422852	46.388240814209	0.0660987794399261	37.2895698547363	3.46030497550964	4.29968500137329	157.667007446289	1.49872100353241	0.24600000679493	34.6316909790039	6.79674005508423	-4115.48486328125	1.648807645	6.50984621047974
DNA_60	OMS1-S2-MC10-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S2	OMS1-S2-MC10	OMS1-S2-MC10-C6	OMS1-S2-MC10-C6-R3	2 ml	lifeguard preservation solution	multiple corer	28/02/2015	28/02/2015	12.081785	-117.1782665	0	1		4072.0	306	6.19997978210449	2	43	8.20510768890381	2	27	1	-0.0575092807412148	0.144663706421852	82.8068008422852	46.388240814209	0.0660987794399261	37.2895698547363	3.46030497550964	4.29968500137329	157.667007446289	1.49872100353241	0.24600000679493	34.6316909790039	6.79674005508423	-4115.48486328125	1.648807645	6.50984621047974
DNA_61	OMS1-S5-MC11-C2	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S5	OMS1-S5-MC11	OMS1-S5-MC11-C2	OMS1-S5-MC11-C2-R1	2 ml	lifeguard preservation solution	multiple corer	01/03/2015	01/03/2015	12.2172668	-117.3254565	0	1		4106.0	306	6.5927619934082	2	43	8.20499992370605	2	27	1.03525698184967	-0.0627705529332161	0.149480700492859	85.6788787841797	46.2398300170898	0.0667936727404594	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6297607421875	6.80549812316895	-4135.43701171875	1.648807645	6.50984621047974
DNA_62	OMS1-S5-MC11-C2	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S5	OMS1-S5-MC11	OMS1-S5-MC11-C2	OMS1-S5-MC11-C2-R2	2 ml	lifeguard preservation solution	multiple corer	01/03/2015	01/03/2015	12.2172668	-117.3254565	0	1		4106.0	306	6.5927619934082	2	43	8.20499992370605	2	27	1.03525698184967	-0.0627705529332161	0.149480700492859	85.6788787841797	46.2398300170898	0.0667936727404594	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6297607421875	6.80549812316895	-4135.43701171875	1.648807645	6.50984621047974
DNA_63	OMS1-S5-MC11-C2	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S5	OMS1-S5-MC11	OMS1-S5-MC11-C2	OMS1-S5-MC11-C2-R3	2 ml	lifeguard preservation solution	multiple corer	01/03/2015	01/03/2015	12.2172668	-117.3254565	0	1		4106.0	306	6.5927619934082	2	43	8.20499992370605	2	27	1.03525698184967	-0.0627705529332161	0.149480700492859	85.6788787841797	46.2398300170898	0.0667936727404594	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6297607421875	6.80549812316895	-4135.43701171875	1.648807645	6.50984621047974
DNA_64	OMS1-S5-MC11-C11	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S5	OMS1-S5-MC11	OMS1-S5-MC11-C11	OMS1-S5-MC11-C11-R1	2 ml	lifeguard preservation solution	multiple corer	01/03/2015	01/03/2015	12.2172668	-117.3254565	0	1		4106.0	306	6.5927619934082	2	43	8.20499992370605	2	27	1.03525698184967	-0.0627705529332161	0.149480700492859	85.6788787841797	46.2398300170898	0.0667936727404594	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6297607421875	6.80549812316895	-4135.43701171875	1.648807645	6.50984621047974
DNA_65	OMS1-S5-MC11-C11	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S5	OMS1-S5-MC11	OMS1-S5-MC11-C11	OMS1-S5-MC11-C11-R2	2 ml	lifeguard preservation solution	multiple corer	01/03/2015	01/03/2015	12.2172668	-117.3254565	0	1		4106.0	306	6.5927619934082	2	43	8.20499992370605	2	27	1.03525698184967	-0.0627705529332161	0.149480700492859	85.6788787841797	46.2398300170898	0.0667936727404594	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6297607421875	6.80549812316895	-4135.43701171875	1.648807645	6.50984621047974
DNA_66	OMS1-S5-MC11-C11	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S5	OMS1-S5-MC11	OMS1-S5-MC11-C11	OMS1-S5-MC11-C11-R3	2 ml	lifeguard preservation solution	multiple corer	01/03/2015	01/03/2015	12.2172668	-117.3254565	0	1		4106.0	306	6.5927619934082	2	43	8.20499992370605	2	27	1.03525698184967	-0.0627705529332161	0.149480700492859	85.6788787841797	46.2398300170898	0.0667936727404594	37.3041000366211	3.45700001716614	4.30310010910034	157.819900512695	1.49909996986389	0.24600000679493	34.6297607421875	6.80549812316895	-4135.43701171875	1.648807645	6.50984621047974
DNA_67	OMS1-S6-MC12-C5	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S6	OMS1-S6-MC12	OMS1-S6-MC12-C5	OMS1-S6-MC12-C5-R1	2 ml	lifeguard preservation solution	multiple corer	02/03/2015	02/03/2015	12.1449167	-117.32545	0	1		4041.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_68	OMS1-S6-MC12-C5	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S6	OMS1-S6-MC12	OMS1-S6-MC12-C5	OMS1-S6-MC12-C5-R2	2 ml	lifeguard preservation solution	multiple corer	02/03/2015	02/03/2015	12.1449167	-117.32545	0	1		4041.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_69	OMS1-S6-MC12-C5	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S6	OMS1-S6-MC12	OMS1-S6-MC12-C5	OMS1-S6-MC12-C5-R3	2 ml	lifeguard preservation solution	multiple corer	02/03/2015	02/03/2015	12.1449167	-117.32545	0	1		4041.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_70	OMS1-S6-MC12-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S6	OMS1-S6-MC12	OMS1-S6-MC12-C6	OMS1-S6-MC12-C6-R1	2 ml	lifeguard preservation solution	multiple corer	02/03/2015	02/03/2015	12.1449167	-117.32545	0	1		4041.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_71	OMS1-S6-MC12-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_OMS1	OMS1-S6	OMS1-S6-MC12	OMS1-S6-MC12-C6	OMS1-S6-MC12-C6-R2	2 ml	lifeguard preservation solution	multiple corer	02/03/2015	02/03/2015	12.1449167	-117.32545	0	1		4041.0	306	6.14626693725586	2	43	8.20502758026123	2	27	1	-0.0582677200436592	0.153261795639992	84.743293762207	46.0408515930176	0.0664674565196037	37.3022804260254	3.45741295814514	4.30267286300659	157.800796508789	1.49905300140381	0.24600000679493	34.6305618286133	6.7997350692749	-4115.4130859375	1.648807645	6.50984621047974
DNA_73	UK1-U7-MC13-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_UK1	UK1-U7	UK1-U7-MC13	UK1-U7-MC13-C6	UK1-U7-MC13-C6-R1	2 ml	lifeguard preservation solution	multiple corer	03/03/2015	03/03/2015	12.4509383	-116.594476	0	1		4129.0	302.692199707031	6	2	43	8.20600032806396	2	27	1.55046200752258	-0.0678282529115677	0.495643585920334	87.2787399291992	46.5742607116699	0.067227691411972	37.3572998046875	3.43420004844666	4.32919979095459	158.089401245117	1.51740002632141	0.244800001382828	34.6361808776855	6.8502459526062	-4018.93896484375	1.649197727	6.55604553222656
DNA_74	UK1-U7-MC13-C6	deep_sea	18S rRNA	V9	DNA		Abyssline2	Pacific Ocean	North Pacific Ocean	AB11	Sediment		CCFZ_UK1	UK1-U7	UK1-U7-MC13	UK1-U7-MC13-C6	UK1-U7-MC13-C6-R2	2 ml	lifeguard preservation solution	multiple corer	03/03/2015	03/03/2015	12.4509383	-116.594476	0	1		4129.0	302.692199707031	6	2	43	8.20600032806396	2	27	1.55046200752258	-0.0678282529115677	0.495643585920334	87.2787399291992	46.5742607116699	0.067227691411972	37.3572998046875	3.43420004844666	4.32919979095459	158.089401245117	1.51740002632141	0.244800001382828	34.6361808776855	6.8502459526062	-4018.93896484375	1.649197727	6.55604553222656
